"leave","country_code","gender","age","years_education","news_consumption","trust_people","trust_politicians","past_vote","immig_econ","immig_culture","country_attach","religion","climate_change","imp_tradition","imp_equality","income","eu_integration","trade_union","unemployed","train"
1,"SE","Female",45,16,180,5,10,"No",10,10,10,"Islamic",2,2,2,0,0,0,FALSE,TRUE
0,"SE","Male",45,11,10,8,7,"Yes",5,8,10,"Protestant",3,2,2,1,5,1,FALSE,TRUE
0,"SE","Female",45,20,0,9,7,"Yes",7,7,8,"Other",2,6,1,0,4,1,FALSE,FALSE
0,"SE","Female",44,19,30,7,7,"Yes",6,7,10,"Protestant",5,4,2,1,9,1,FALSE,TRUE
0,"SE","Female",44,18,35,8,7,"Yes",8,8,8,"Protestant",3,3,2,1,7,1,FALSE,FALSE
0,"SE","Male",44,20,120,7,5,"Yes",3,7,7,"Protestant",4,3,2,1,5,1,FALSE,TRUE
0,"SE","Female",45,18,45,8,5,"Yes",5,8,9,"Protestant",3,4,2,1,5,1,FALSE,FALSE
0,"SE","Male",44,11,10,7,4,"Yes",2,2,9,"Protestant",3,3,1,1,5,1,FALSE,FALSE
0,"SE","Female",44,16,30,8,5,"Yes",6,8,9,"Protestant",3,3,3,1,4,1,FALSE,FALSE
0,"SE","Female",44,16,55,8,5,"Yes",5,5,7,"Protestant",3,3,1,1,2,1,FALSE,TRUE
1,"SE","Female",43,13,45,7,7,"Yes",9,10,8,"Roman Catholic",4,3,1,0,1,1,FALSE,FALSE
0,"SE","Male",43,17,90,7,7,"Yes",10,10,7,"Protestant",3,2,1,1,6,1,FALSE,FALSE
0,"SE","Male",43,17,30,7,7,"Yes",5,7,10,"Protestant",4,4,2,1,5,1,FALSE,TRUE
0,"SE","Female",43,20,30,7,6,"Yes",5,7,8,"Protestant",4,5,2,1,5,1,FALSE,TRUE
0,"SE","Male",43,12,60,6,5,"Yes",7,6,10,"Islamic",2,1,1,1,5,1,FALSE,TRUE
0,"SE","Male",43,15,80,7,6,"Yes",6,7,10,"Protestant",3,1,2,1,3,1,FALSE,FALSE
1,"SE","Male",42,11,120,7,5,"Yes",3,5,7,"Protestant",3,3,1,1,3,1,FALSE,TRUE
0,"SE","Female",42,15,60,3,5,"Yes",7,5,9,"Protestant",4,4,3,1,8,1,FALSE,TRUE
1,"SE","Female",42,22,120,8,3,"Yes",3,5,10,"Protestant",4,2,4,0,0,1,FALSE,TRUE
0,"SE","Female",42,18,30,7,8,"Yes",9,9,8,"Protestant",3,3,1,1,8,1,FALSE,TRUE
0,"SE","Female",42,16,360,7,2,"No",10,10,6,"Islamic",3,3,1,1,8,0,FALSE,FALSE
0,"SE","Male",41,25,120,7,6,"No",5,9,7,"Protestant",3,3,2,1,7,0,FALSE,FALSE
0,"SE","Female",41,14,240,8,5,"Yes",5,9,10,"Protestant",3,2,2,1,5,1,FALSE,FALSE
0,"SE","Male",41,19,45,7,7,"Yes",7,7,3,"Protestant",3,4,4,1,5,1,FALSE,FALSE
0,"SE","Male",41,12,60,7,5,"Yes",6,6,5,"Protestant",2,4,2,1,6,1,FALSE,TRUE
0,"SE","Male",41,12,30,2,5,"Yes",4,5,7,"Roman Catholic",2,1,1,0,6,1,FALSE,FALSE
0,"SE","Female",41,20,90,8,2,"Yes",2,10,1,"Jewish",3,5,3,0,10,1,TRUE,FALSE
0,"SE","Male",41,16,5,8,5,"Yes",5,6,9,"Protestant",3,3,1,1,4,1,FALSE,TRUE
0,"SE","Male",41,12,120,5,7,"No",8,8,6,"Islamic",4,2,1,0,3,1,FALSE,TRUE
0,"SE","Female",40,17,60,8,6,"Yes",7,10,8,"Protestant",3,3,1,0,7,1,FALSE,TRUE
0,"SE","Female",41,15,240,8,6,"Yes",5,10,2,"Other",2,5,2,1,10,1,FALSE,TRUE
0,"SE","Female",40,17,45,7,6,"Yes",7,8,10,"Protestant",2,5,2,1,5,1,FALSE,TRUE
0,"SE","Male",40,13,30,9,5,"Yes",5,5,10,"Protestant",2,2,1,0,5,1,FALSE,TRUE
0,"SE","Female",40,18,15,7,5,"Yes",7,10,9,"Protestant",3,2,2,1,7,1,FALSE,FALSE
1,"SE","Male",40,12,45,7,4,"Yes",6,5,9,"Protestant",1,3,3,1,3,1,FALSE,TRUE
1,"SE","Female",41,12,60,9,3,"Yes",8,4,8,"Protestant",2,2,1,1,4,1,FALSE,TRUE
0,"SE","Female",40,17,60,8,7,"Yes",7,8,8,"Protestant",3,3,2,1,6,1,FALSE,TRUE
1,"SE","Female",38,8,0,0,5,"Yes",6,3,7,"Islamic",3,2,3,0,6,0,FALSE,FALSE
0,"SE","Male",40,18,240,7,6,"Yes",7,6,10,"Protestant",3,1,1,1,7,0,FALSE,TRUE
0,"SE","Female",40,15,60,6,3,"Yes",5,7,7,"Protestant",3,2,1,0,6,1,FALSE,FALSE
0,"SE","Female",40,17,30,7,6,"Yes",6,7,9,"Protestant",4,4,2,0,5,1,FALSE,FALSE
0,"SE","Male",39,12,105,5,7,"Yes",7,7,9,"Protestant",3,5,2,1,5,1,FALSE,TRUE
0,"SE","Male",39,22,30,9,8,"Yes",8,9,7,"Protestant",3,4,1,1,8,1,FALSE,FALSE
0,"SE","Female",39,17,120,5,5,"Yes",5,5,8,"Protestant",3,3,4,1,7,1,FALSE,FALSE
0,"SE","Female",38,11,0,3,6,"No",7,8,5,"Islamic",3,4,3,1,1,0,FALSE,FALSE
0,"SE","Male",38,18,10,5,5,"Yes",7,8,8,"Protestant",4,4,2,1,5,0,FALSE,TRUE
1,"SE","Male",38,15,15,7,6,"Yes",2,5,9,"Protestant",3,2,3,1,5,1,FALSE,FALSE
0,"SE","Female",38,13,30,6,5,"Yes",4,5,6,"Protestant",2,1,5,0,5,1,FALSE,TRUE
0,"SE","Female",38,9,60,5,7,"No",6,8,8,"Other",3,2,3,1,5,1,FALSE,FALSE
0,"SE","Female",38,23,60,7,7,"No",4,5,7,"Roman Catholic",4,5,2,0,5,0,FALSE,TRUE
0,"SE","Female",38,17,300,4,7,"Yes",7,7,8,"Protestant",3,4,3,1,3,1,FALSE,TRUE
1,"SE","Female",37,19,90,7,4,"Yes",8,10,10,"Protestant",3,2,1,1,2,1,FALSE,TRUE
0,"SE","Female",37,18,20,7,6,"Yes",8,10,9,"Protestant",2,2,2,1,5,1,FALSE,TRUE
0,"SE","Female",37,14,45,8,4,"Yes",7,8,10,"Protestant",4,2,1,1,6,1,FALSE,FALSE
1,"SE","Male",37,9,65,2,10,"Yes",10,10,10,"Roman Catholic",2,2,1,0,1,0,FALSE,TRUE
1,"SE","Male",37,20,120,7,6,"Yes",3,8,8,"Protestant",3,2,2,1,7,1,FALSE,TRUE
0,"SE","Male",31,15,60,8,7,"No",4,4,8,"Islamic",3,1,1,0,5,0,FALSE,FALSE
0,"SE","Female",36,16,60,9,10,"Yes",6,9,10,"Islamic",4,2,1,1,5,1,FALSE,TRUE
1,"SE","Female",37,12,30,1,2,"Yes",3,5,9,"Protestant",3,1,1,1,5,1,FALSE,FALSE
0,"SE","Male",36,17,30,10,10,"Yes",5,8,10,"Islamic",4,2,2,0,5,1,FALSE,FALSE
0,"SE","Female",35,12,1,5,5,"Yes",1,3,9,"Protestant",3,2,3,1,5,1,FALSE,FALSE
0,"SE","Male",35,16,120,6,6,"Yes",4,6,8,"Protestant",2,1,4,1,2,1,FALSE,FALSE
0,"SE","Female",35,23,60,9,7,"Yes",8,9,5,"Protestant",4,3,1,1,8,1,FALSE,FALSE
0,"SE","Female",35,15,5,4,3,"Yes",4,9,9,"Protestant",2,4,1,1,4,1,TRUE,TRUE
0,"SE","Female",35,21,30,7,6,"Yes",7,8,8,"Protestant",3,3,1,1,6,0,FALSE,TRUE
0,"SE","Female",35,19,60,8,9,"Yes",10,8,8,"Roman Catholic",5,5,1,1,5,0,FALSE,TRUE
0,"SE","Female",34,15,5,7,6,"Yes",4,8,10,"Protestant",4,3,2,0,5,1,FALSE,FALSE
1,"SE","Female",34,15,30,8,1,"Yes",9,10,10,"Islamic",3,4,2,1,8,1,FALSE,TRUE
0,"SE","Male",35,12,60,4,5,"Yes",2,3,7,"Roman Catholic",2,3,2,0,8,0,FALSE,TRUE
0,"SE","Male",34,21,60,3,6,"Yes",7,8,9,"Other",3,2,2,0,5,1,FALSE,FALSE
0,"SE","Female",34,17,60,6,8,"Yes",7,6,8,"Protestant",2,2,2,1,6,1,FALSE,FALSE
0,"SE","Female",34,18,300,9,6,"Yes",7,10,10,"Protestant",3,3,1,1,3,1,FALSE,FALSE
1,"SE","Female",33,14,15,5,3,"Yes",5,6,10,"Protestant",2,2,4,1,4,1,FALSE,TRUE
0,"SE","Male",33,15,30,3,2,"Yes",4,10,8,"Other",2,3,1,1,5,1,FALSE,TRUE
0,"SE","Female",33,18,60,8,6,"Yes",7,8,7,"Protestant",2,2,1,1,6,1,FALSE,FALSE
0,"SE","Male",32,13,180,7,8,"No",5,5,5,"Other",3,5,3,1,2,0,FALSE,FALSE
0,"SE","Male",32,17,45,7,7,"Yes",7,5,8,"Protestant",2,5,2,1,3,1,FALSE,FALSE
1,"SE","Male",33,12,60,6,0,"Yes",0,3,8,"Protestant",2,2,3,1,5,1,FALSE,FALSE
0,"SE","Female",32,21,20,7,7,"No",9,10,7,"Protestant",3,1,1,1,6,0,FALSE,FALSE
0,"SE","Male",32,12,30,8,3,"Yes",6,7,9,"Protestant",2,4,2,0,7,1,FALSE,FALSE
1,"SE","Female",31,12,30,5,2,"No",6,4,3,"Other",5,4,2,1,5,0,FALSE,FALSE
0,"SE","Female",31,13,15,8,5,"Yes",8,8,10,"Protestant",3,2,1,1,8,1,FALSE,FALSE
0,"SE","Female",31,12,60,6,2,"No",9,7,2,"Islamic",4,1,2,0,8,0,FALSE,FALSE
0,"SE","Female",31,19,30,6,5,"Yes",8,10,10,"Protestant",3,2,1,0,5,1,FALSE,TRUE
0,"SE","Female",31,13,15,8,3,"Yes",6,7,9,"Protestant",4,2,2,1,6,1,FALSE,TRUE
0,"SE","Female",31,17,60,6,4,"No",9,9,9,"Islamic",3,2,1,1,5,1,FALSE,FALSE
0,"SE","Male",30,12,75,7,4,"Yes",2,5,9,"Protestant",3,2,2,0,4,1,FALSE,FALSE
0,"SE","Male",30,18,90,3,4,"Yes",8,9,1,"Protestant",4,6,2,1,3,1,FALSE,FALSE
0,"SE","Female",29,16,120,8,5,"No",4,7,8,"Other",5,4,2,0,5,0,FALSE,FALSE
0,"SE","Male",29,14,10,6,0,"No",3,2,8,"Other",3,5,3,1,3,1,FALSE,TRUE
0,"SE","Male",29,17,30,8,8,"Yes",7,8,9,"Protestant",4,2,2,1,6,1,FALSE,FALSE
0,"SE","Female",29,16,45,8,6,"Yes",8,10,8,"Protestant",3,2,1,1,5,1,FALSE,TRUE
0,"SE","Male",29,15,240,7,5,"No",8,7,8,"Other",3,2,2,0,6,0,FALSE,FALSE
0,"SE","Female",29,15,90,8,4,"Yes",5,8,10,"Protestant",3,2,3,0,7,1,FALSE,FALSE
0,"SE","Male",29,18,60,8,5,"No",6,8,8,"Islamic",3,1,1,0,5,0,FALSE,FALSE
0,"SE","Male",28,14,135,7,5,"Yes",8,10,8,"Protestant",3,4,2,1,4,1,FALSE,FALSE
0,"SE","Male",28,12,45,9,7,"Yes",9,10,7,"Protestant",4,3,1,1,4,1,FALSE,FALSE
0,"SE","Male",27,14,60,6,4,"Yes",5,5,8,"Islamic",2,1,1,0,5,0,FALSE,FALSE
0,"SE","Male",26,14,15,7,8,"No",5,5,8,"Islamic",4,4,3,0,2,0,FALSE,TRUE
0,"SE","Male",26,12,90,2,2,"Yes",1,5,7,"Protestant",2,3,3,0,2,1,FALSE,FALSE
0,"SE","Female",26,10,15,8,8,"No",4,9,8,"Islamic",3,3,1,0,8,0,FALSE,TRUE
0,"SE","Female",26,13,30,7,6,"No",7,9,8,"Roman Catholic",3,2,2,1,6,0,FALSE,TRUE
1,"SE","Female",27,16,30,9,5,"Yes",10,10,8,"Protestant",3,5,1,1,3,1,FALSE,FALSE
1,"SE","Male",25,9,60,6,5,"No",7,6,7,"Islamic",3,3,2,0,3,1,FALSE,TRUE
0,"SE","Female",25,12,30,3,5,"Yes",5,7,8,"Protestant",4,1,1,1,6,1,FALSE,FALSE
1,"SE","Female",25,12,150,7,6,"Yes",6,4,7,"Protestant",5,6,1,0,5,0,FALSE,FALSE
0,"SE","Female",26,12,60,3,5,"No",5,5,6,"Roman Catholic",2,1,1,0,7,0,TRUE,TRUE
1,"SE","Male",26,15,120,7,6,"Yes",5,4,4,"Protestant",2,4,2,0,2,1,FALSE,FALSE
1,"SE","Female",25,15,120,8,4,"Yes",10,10,5,"Protestant",3,1,1,1,3,0,FALSE,TRUE
0,"SE","Male",25,12,60,6,5,"Yes",5,5,7,"Protestant",2,2,3,1,5,1,FALSE,FALSE
0,"SE","Male",24,11,25,6,0,"Yes",5,8,10,"Protestant",5,2,1,0,7,0,TRUE,TRUE
0,"SE","Female",24,18,60,10,5,"Yes",7,10,7,"Protestant",3,1,2,0,6,1,FALSE,FALSE
0,"SE","Female",23,14,30,4,6,"No",8,6,7,"Roman Catholic",3,3,1,0,7,0,FALSE,TRUE
0,"SE","Male",23,14,5,9,7,"Yes",8,8,7,"Protestant",2,3,1,0,6,1,FALSE,FALSE
0,"SE","Female",22,13,20,8,7,"Yes",5,8,9,"Protestant",3,3,1,0,5,1,FALSE,FALSE
1,"SE","Female",22,14,2,7,5,"Yes",7,9,7,"Protestant",2,4,2,1,7,0,FALSE,TRUE
0,"SE","Female",21,13,30,5,6,"Yes",5,5,5,"Other",4,1,1,0,7,0,TRUE,TRUE
0,"SE","Male",21,12,30,5,3,"Yes",5,5,7,"Other",4,2,2,1,6,0,FALSE,FALSE
0,"SE","Female",21,13,30,6,4,"Yes",5,6,7,"Protestant",3,2,1,0,5,0,FALSE,FALSE
1,"SE","Female",20,15,30,6,4,"Yes",6,10,7,"Islamic",4,5,1,0,5,1,TRUE,FALSE
0,"SE","Female",20,13,60,1,0,"Yes",5,5,5,"Protestant",2,2,1,0,5,0,FALSE,FALSE
0,"SE","Female",20,13,60,5,6,"Yes",8,7,9,"Protestant",4,3,1,1,5,0,FALSE,FALSE
0,"SE","Female",21,14,45,6,4,"Yes",7,7,8,"Protestant",4,2,1,1,6,0,FALSE,FALSE
0,"SE","Male",20,12,120,5,7,"No",8,9,9,"Protestant",2,2,1,0,5,1,TRUE,TRUE
0,"SE","Male",20,12,90,5,6,"No",8,9,7,"Islamic",3,2,1,1,8,0,FALSE,TRUE
0,"SE","Male",19,13,5,3,5,"No",8,5,3,"Protestant",4,5,2,0,6,0,FALSE,TRUE
0,"SE","Male",19,12,45,4,4,"No",7,10,7,"Protestant",3,3,2,1,7,0,TRUE,TRUE
0,"SE","Female",20,12,10,3,4,"No",5,6,5,"Islamic",3,5,1,0,9,0,TRUE,FALSE
0,"SE","Male",19,11,10,6,7,"No",7,6,7,"Islamic",3,1,1,0,5,0,FALSE,FALSE
0,"SE","Male",19,13,10,8,4,"No",9,8,7,"Protestant",3,5,1,1,6,0,TRUE,FALSE
0,"SE","Male",18,9,60,5,5,"No",5,8,5,"Islamic",4,2,2,0,6,0,FALSE,FALSE
0,"SE","Female",18,12,30,4,7,"No",8,9,8,"Protestant",2,2,1,1,5,0,FALSE,TRUE
0,"SE","Male",18,12,15,5,2,"No",6,7,7,"Protestant",3,3,3,1,4,0,FALSE,FALSE
0,"SE","Female",18,11,30,7,4,"No",6,7,8,"Protestant",2,2,1,1,5,0,FALSE,TRUE
0,"SE","Female",17,10,10,7,10,"No",8,8,10,"Protestant",3,2,2,1,5,0,FALSE,FALSE
0,"SE","Male",17,9,30,4,8,"No",4,8,5,"Roman Catholic",4,2,3,1,7,0,FALSE,FALSE
0,"SE","Female",18,10,5,6,4,"No",4,5,7,"Islamic",3,4,2,0,5,0,FALSE,TRUE
0,"SE","Male",17,10,45,8,8,"No",7,10,7,"Protestant",4,3,1,1,5,0,FALSE,FALSE
0,"SE","Male",15,8,20,6,7,"No",8,8,7,"Protestant",3,2,1,1,7,0,FALSE,TRUE
1,"SE","Female",15,8,30,4,6,"No",5,4,5,"Roman Catholic",4,2,2,1,6,0,FALSE,FALSE
0,"SI","Female",41,13,10,7,3,"Yes",3,2,9,"Roman Catholic",3,1,2,0,5,0,FALSE,TRUE
1,"SI","Male",29,12,15,3,2,"Yes",2,1,2,"Roman Catholic",2,2,3,1,2,0,FALSE,TRUE
0,"SI","Male",44,12,30,4,3,"Yes",6,6,8,"Roman Catholic",3,2,2,0,9,0,FALSE,TRUE
0,"SI","Male",41,12,190,4,1,"No",1,5,10,"Roman Catholic",4,2,2,0,2,0,FALSE,TRUE
1,"SI","Male",61,8,80,9,0,"No",0,0,5,"Roman Catholic",3,2,3,0,2,1,FALSE,FALSE
0,"SI","Male",71,11,210,5,5,"Yes",2,5,8,"Roman Catholic",4,1,4,1,9,1,FALSE,FALSE
0,"SI","Male",77,11,300,0,5,"Yes",1,1,6,"Roman Catholic",4,1,2,0,1,1,FALSE,TRUE
0,"SI","Female",67,6,60,0,3,"Yes",5,8,10,"Roman Catholic",5,2,1,0,10,1,FALSE,TRUE
0,"SI","Male",25,13,120,5,6,"Yes",5,5,5,"Protestant",2,2,2,0,7,0,FALSE,FALSE
0,"SI","Female",69,17,130,6,4,"Yes",2,3,8,"Roman Catholic",2,3,2,0,5,1,FALSE,TRUE
0,"SI","Female",16,10,10,8,4,"No",7,8,9,"Roman Catholic",4,1,2,1,6,0,FALSE,FALSE
0,"SI","Male",82,13,40,0,0,"Yes",0,0,7,"Roman Catholic",3,2,1,0,10,1,FALSE,TRUE
0,"SI","Female",76,8,30,0,3,"Yes",0,5,10,"Roman Catholic",1,1,2,1,0,1,FALSE,FALSE
0,"SI","Female",73,8,60,5,5,"Yes",5,6,10,"Roman Catholic",2,3,1,1,5,1,FALSE,FALSE
0,"SI","Male",18,9,45,6,6,"No",6,5,8,"Roman Catholic",3,2,2,0,5,0,FALSE,FALSE
1,"SI","Male",34,13,120,2,0,"Yes",0,0,3,"Roman Catholic",4,5,2,1,5,1,FALSE,TRUE
0,"SI","Male",19,14,5,2,1,"No",0,1,8,"Roman Catholic",3,1,2,0,8,0,FALSE,TRUE
0,"SI","Female",75,5,30,3,0,"Yes",0,6,7,"Roman Catholic",4,1,2,0,6,1,FALSE,TRUE
1,"SI","Female",36,12,30,5,0,"Yes",2,3,8,"Roman Catholic",3,2,1,0,3,0,FALSE,TRUE
0,"SI","Male",69,10,30,9,5,"Yes",2,5,6,"Roman Catholic",3,2,2,0,7,1,FALSE,TRUE
0,"SI","Female",29,18,15,1,2,"No",4,3,10,"Roman Catholic",4,1,2,1,5,0,FALSE,TRUE
0,"SI","Female",55,11,60,3,1,"No",5,3,10,"Roman Catholic",3,1,2,0,5,1,FALSE,FALSE
1,"SI","Female",74,8,360,5,0,"Yes",2,2,9,"Roman Catholic",4,2,2,0,2,1,FALSE,FALSE
1,"SI","Female",51,13,120,3,5,"Yes",5,10,10,"Roman Catholic",5,1,1,0,0,1,FALSE,TRUE
0,"SI","Female",20,12,60,4,3,"No",6,5,7,"Roman Catholic",3,1,1,1,5,0,FALSE,FALSE
0,"SI","Female",52,15,60,5,3,"No",4,7,6,"Roman Catholic",3,3,1,1,3,1,FALSE,TRUE
0,"SI","Female",57,8,30,6,5,"No",5,8,9,"Islamic",3,2,2,0,7,0,FALSE,FALSE
0,"SI","Female",75,12,90,5,2,"Yes",3,4,8,"Roman Catholic",3,2,2,0,9,1,FALSE,TRUE
0,"SI","Female",60,11,90,2,0,"Yes",2,5,10,"Roman Catholic",2,2,2,0,5,0,FALSE,FALSE
0,"SI","Female",44,12,20,8,5,"No",6,5,5,"Roman Catholic",3,3,1,1,7,1,FALSE,FALSE
0,"SI","Female",70,11,180,1,3,"Yes",0,0,10,"Roman Catholic",3,1,1,0,5,1,FALSE,FALSE
0,"SI","Male",22,9,10,2,4,"No",4,5,8,"Roman Catholic",4,5,3,1,3,0,FALSE,TRUE
0,"SI","Male",73,12,60,4,2,"Yes",5,5,8,"Roman Catholic",3,2,2,0,5,1,FALSE,FALSE
0,"SI","Male",59,11,15,5,2,"Yes",5,5,7,"Roman Catholic",3,2,5,0,5,0,FALSE,TRUE
0,"SI","Female",25,12,60,7,5,"Yes",6,3,7,"Roman Catholic",4,1,3,1,7,0,FALSE,FALSE
0,"SI","Female",43,12,10,3,3,"No",4,6,8,"Roman Catholic",3,2,1,1,5,1,FALSE,TRUE
0,"SI","Female",36,17,60,3,2,"Yes",5,6,5,"Roman Catholic",3,2,2,0,5,1,FALSE,TRUE
0,"SI","Female",30,14,5,1,4,"Yes",6,3,7,"Protestant",4,2,2,0,7,0,FALSE,TRUE
0,"SI","Male",75,11,1,8,3,"Yes",3,2,10,"Roman Catholic",4,1,2,1,8,1,FALSE,TRUE
0,"SI","Male",58,11,60,4,4,"Yes",5,4,10,"Roman Catholic",2,1,1,0,5,0,FALSE,FALSE
1,"SI","Female",76,10,120,2,0,"Yes",2,2,10,"Roman Catholic",3,1,1,0,8,0,FALSE,FALSE
0,"SI","Male",48,18,10,5,1,"Yes",5,7,5,"Roman Catholic",3,3,1,0,8,1,FALSE,TRUE
1,"SI","Male",19,12,120,1,0,"No",7,9,6,"Islamic",1,1,1,0,5,0,FALSE,TRUE
0,"SI","Female",72,15,30,0,2,"No",2,7,8,"Roman Catholic",2,2,1,1,7,1,FALSE,TRUE
0,"SI","Female",61,11,30,5,3,"Yes",3,6,8,"Roman Catholic",3,2,2,0,3,0,FALSE,TRUE
0,"SI","Female",67,11,45,3,2,"Yes",2,4,7,"Roman Catholic",3,2,2,0,5,1,FALSE,TRUE
0,"SI","Female",70,13,180,4,0,"Yes",4,8,9,"Roman Catholic",4,2,1,0,5,1,FALSE,TRUE
1,"SI","Male",51,12,15,7,3,"Yes",2,0,5,"Roman Catholic",3,1,2,0,10,1,TRUE,FALSE
0,"SI","Male",75,12,60,5,5,"Yes",2,5,10,"Roman Catholic",3,1,1,0,4,0,FALSE,FALSE
1,"SI","Female",85,8,30,3,3,"No",5,4,5,"Roman Catholic",2,2,3,0,8,0,FALSE,FALSE
0,"SI","Female",64,8,60,4,2,"No",2,3,6,"Roman Catholic",4,2,2,0,5,0,FALSE,FALSE
0,"SI","Female",22,16,60,4,4,"Yes",6,4,6,"Roman Catholic",3,2,3,0,7,0,FALSE,TRUE
0,"SI","Male",63,11,30,5,2,"Yes",2,5,9,"Roman Catholic",3,1,2,0,4,1,FALSE,TRUE
0,"SI","Female",70,8,30,2,5,"Yes",2,2,10,"Roman Catholic",4,1,2,0,9,0,FALSE,TRUE
1,"SI","Male",55,8,60,1,0,"Yes",0,0,4,"Roman Catholic",3,2,2,0,5,1,FALSE,TRUE
1,"SI","Female",52,12,105,6,5,"Yes",3,3,9,"Roman Catholic",3,3,3,1,3,1,FALSE,FALSE
1,"SI","Female",50,4,120,3,3,"Yes",1,7,3,"Islamic",3,2,3,0,3,1,FALSE,FALSE
1,"SI","Male",81,8,180,2,1,"Yes",1,3,8,"Roman Catholic",3,2,2,0,2,1,FALSE,FALSE
0,"SI","Male",52,11,120,5,4,"Yes",5,5,7,"Roman Catholic",3,2,2,0,7,0,FALSE,TRUE
0,"SI","Female",42,11,0,3,1,"No",2,3,7,"Roman Catholic",2,3,2,0,5,0,FALSE,TRUE
0,"SI","Male",56,8,80,6,1,"No",3,5,10,"Roman Catholic",1,2,3,0,5,0,FALSE,TRUE
1,"SI","Male",58,8,20,0,0,"No",1,2,5,"Roman Catholic",3,2,2,0,10,1,FALSE,TRUE
0,"SI","Female",52,12,0,10,2,"No",4,3,5,"Roman Catholic",3,3,2,0,5,0,FALSE,FALSE
0,"SI","Female",29,11,60,6,2,"No",7,8,8,"Roman Catholic",2,2,1,0,9,1,FALSE,TRUE
0,"SI","Male",27,18,60,5,3,"Yes",6,6,4,"Roman Catholic",3,3,1,1,7,0,FALSE,FALSE
0,"SI","Female",58,8,60,4,5,"Yes",0,2,10,"Roman Catholic",3,1,1,0,8,1,FALSE,TRUE
0,"SI","Male",56,11,30,3,5,"No",0,1,10,"Roman Catholic",3,2,1,0,9,1,FALSE,TRUE
1,"SI","Female",23,12,0,4,0,"No",4,3,1,"Roman Catholic",3,6,1,1,3,0,FALSE,TRUE
0,"SI","Female",47,12,30,3,2,"Yes",5,5,6,"Roman Catholic",3,3,1,0,5,1,FALSE,FALSE
0,"SI","Female",57,12,30,6,6,"Yes",2,5,10,"Other",3,5,5,1,9,1,FALSE,FALSE
1,"SI","Female",57,8,30,7,0,"No",5,7,7,"Roman Catholic",3,2,2,0,5,1,FALSE,FALSE
0,"SI","Female",25,11,0,2,1,"No",3,6,1,"Roman Catholic",2,4,2,1,6,0,FALSE,TRUE
0,"SI","Male",69,9,30,4,4,"Yes",6,8,9,"Roman Catholic",4,2,2,0,8,1,FALSE,TRUE
0,"SI","Female",69,17,180,8,5,"Yes",0,5,10,"Roman Catholic",5,1,1,0,5,1,FALSE,FALSE
0,"SI","Female",56,12,30,7,3,"No",5,5,7,"Roman Catholic",2,2,2,1,5,1,FALSE,FALSE
0,"SI","Male",56,11,45,2,0,"No",2,2,6,"Roman Catholic",4,2,1,0,2,1,FALSE,FALSE
1,"SI","Male",70,11,120,3,0,"Yes",1,2,5,"Roman Catholic",4,2,2,0,3,1,FALSE,FALSE
0,"SI","Male",39,13,60,7,3,"Yes",8,8,3,"Roman Catholic",3,3,1,1,9,1,FALSE,FALSE
0,"SI","Male",70,15,90,10,2,"Yes",2,7,8,"Roman Catholic",3,2,1,0,9,1,FALSE,FALSE
0,"SI","Male",41,16,30,6,5,"Yes",3,5,5,"Roman Catholic",3,2,3,0,7,1,FALSE,FALSE
0,"SI","Male",63,8,30,4,1,"No",3,3,8,"Roman Catholic",4,2,2,0,8,1,FALSE,TRUE
0,"SI","Male",77,15,30,5,3,"Yes",3,7,9,"Roman Catholic",4,1,1,1,8,1,FALSE,FALSE
0,"SI","Female",34,17,90,4,3,"Yes",6,6,5,"Roman Catholic",4,3,2,0,6,0,FALSE,TRUE
0,"SI","Female",81,15,180,7,5,"Yes",4,5,8,"Roman Catholic",3,2,3,0,8,1,FALSE,FALSE
0,"SI","Female",49,19,45,8,7,"Yes",6,7,10,"Roman Catholic",4,4,1,1,2,1,FALSE,FALSE
0,"SI","Male",67,17,60,7,5,"Yes",8,8,4,"Roman Catholic",2,1,1,1,6,1,FALSE,FALSE
0,"SI","Female",66,12,30,6,6,"Yes",5,4,8,"Roman Catholic",3,2,2,1,6,1,FALSE,FALSE
0,"SI","Male",77,13,120,5,1,"Yes",2,4,10,"Roman Catholic",2,2,1,0,5,1,FALSE,TRUE
1,"SI","Female",33,17,30,5,4,"No",8,4,8,"Other",3,2,1,1,5,1,FALSE,FALSE
1,"SI","Male",69,11,120,5,0,"Yes",0,1,5,"Roman Catholic",3,1,1,0,1,1,FALSE,TRUE
1,"SI","Male",26,11,120,2,1,"No",4,8,7,"Other",3,1,1,1,10,0,FALSE,TRUE
1,"SI","Male",30,12,30,5,0,"No",9,5,5,"Roman Catholic",3,1,1,0,1,0,FALSE,TRUE
0,"SI","Male",49,11,30,5,2,"No",1,5,6,"Roman Catholic",3,3,2,1,4,0,FALSE,FALSE
0,"SI","Female",71,15,60,8,6,"Yes",8,7,10,"Roman Catholic",4,1,2,0,7,1,FALSE,FALSE
0,"SI","Female",50,17,20,5,3,"Yes",5,4,9,"Roman Catholic",3,1,1,1,5,1,FALSE,FALSE
0,"SI","Male",37,16,90,6,2,"Yes",4,8,9,"Roman Catholic",3,4,2,1,6,0,FALSE,FALSE
0,"SI","Male",45,13,90,3,3,"Yes",6,8,10,"Other",3,5,5,0,6,1,FALSE,TRUE
